,id_transaccion,id_vehiculo,fecha_trx,tipo_operacion,monto,tasa_interes,fecha_financiacion,id_deudor,edad_cliente,ingresos_mensuales,Ciudad_cliente
269,2296458,NGO375,19/05/2023,Credito,118003617,General,21/02/2023,8444937,49,9562362,Cali
270,8075145,AIL764,20/07/2023,Credito,65703376,Premium,20/06/2023,7230726,48,27499570,Cali
271,5397842,ZQI699,07/07/2024,Credito,21101648,Preferencial,16/05/2024,6804814,37,25264765,Soacha
272,5445921,SAK168,30/08/2021,Credito,146906742,General,05/05/2021,8558819,26,6025280,Cúcuta
273,5868688,QLQ045,24/02/2023,Leasing,75248239,,20/11/2022,9947346,63,31280603,Ibagué
274,6660386,ELB696,08/06/2024,Credito,72655319,General,14/03/2024,3861827,44,20896703,Bogotá
275,1527038,OZY163,23/03/2023,Credito,26757148,General,22/01/2023,4568634,42,31735513,Medellín
276,2481836,LCC946,23/09/2024,Contado,172938728,,14/08/2024,3117621,31,7397560,Bogotá
277,7708900,CBC224,23/05/2022,Leasing,94490874,,04/02/2022,3857091,29,16452657,Cúcuta
278,2975995,MLS311,19/12/2021,Leasing,82225332,,04/10/2021,1062094,35,15407243,Soledad
279,7668491,TKI387,05/12/2023,Credito,149278251,General,11/10/2023,7681816,27,13567779,Bogotá
280,2655868,LAV474,05/02/2024,Leasing,78937216,,13/10/2023,4077111,32,3370858,Cali
281,3959823,JDM946,02/10/2022,Credito,56705539,Premium,09/06/2022,8904088,66,9397597,Cali
282,9410703,ULF327,12/04/2021,Contado,136497341,,05/02/2021,9642203,53,6546393,Ibagué
283,2971936,SRP259,28/10/2023,Contado,121293518,,03/07/2023,7648141,59,8753078,Soledad
284,8991178,NGT211,18/11/2024,Credito,100876887,Premium,18/08/2024,5841305,66,21715560,Bogotá
285,4442362,AJB463,07/04/2023,Credito,38921040,Premium,07/03/2023,9283908,64,12005609,Bogotá
286,3744282,SDS369,02/04/2021,Contado,102724495,,08/02/2021,6257678,57,11082736,Bucaramanga
287,3580697,TBC622,05/04/2021,Credito,113511780,Preferencial,26/01/2021,3850947,66,21289258,Soacha
288,1660186,HMJ494,01/12/2021,Contado,23674709,,01/10/2021,1919334,36,21923366,Bucaramanga
289,8645861,LWZ949,31/03/2022,Credito,106153761,General,19/02/2022,1775159,62,2933824,Bogotá
290,5940810,IZE412,01/08/2024,Contado,40108320,,24/04/2024,3841835,63,4389034,Medellín
291,6713154,HFH607,04/09/2024,Credito,104770688,Premium,21/07/2024,2697581,38,29802310,Bogotá
292,2250360,FPD584,23/01/2021,Contado,67445853,,19/11/2020,4390734,37,10583142,Cartagena
293,3959406,AAA525,24/04/2022,Credito,120260860,General,02/02/2022,2618500,61,20176811,Cali
294,3012204,JDT528,28/03/2023,Credito,41362752,Premium,16/12/2022,4700298,37,28708663,Cartagena
295,7420895,UQE547,15/09/2022,Credito,56708905,General,10/06/2022,5237526,32,16352389,Villavicencio
296,9798312,KPI218,11/10/2022,Credito,73381014,General,27/06/2022,5749004,31,2583066,Medellín
297,2650536,BFI294,17/12/2021,Credito,60579465,General,12/09/2021,4453903,38,5808399,Barranquilla
298,2409458,CBB329,24/04/2023,Contado,138024349,,09/01/2023,9364278,66,28341997,Barranquilla
299,6114274,XFE912,15/07/2021,Contado,146608728,,07/04/2021,5754464,60,13695614,Bucaramanga
300,2083267,IOM547,26/05/2024,Credito,122392266,General,12/03/2024,9547285,35,6577706,Cali
301,7296832,NFQ080,21/11/2022,Contado,54155131,,18/08/2022,1255924,61,11468387,Medellín
302,9801297,FNV336,25/12/2023,Credito,140282252,Premium,20/10/2023,9389719,24,7195696,Soacha
303,4459262,TWR534,11/12/2022,Credito,80364612,Preferencial,22/10/2022,9480281,66,29502424,Soledad
304,8920909,NUC587,25/10/2022,Credito,45176073,Preferencial,31/07/2022,3005005,54,11362051,Villavicencio
305,3317007,SCC414,27/09/2024,Credito,147141377,Preferencial,18/06/2024,6051516,34,24571221,Bogotá
306,5699156,UWH695,03/09/2022,Credito,92885147,Premium,22/06/2022,8323395,29,6605463,Cartagena
307,5019951,ETT095,20/11/2021,Credito,113839170,Premium,05/08/2021,5401523,54,19339984,Barranquilla
308,8454710,VNH198,26/11/2021,Contado,119482301,,26/10/2021,1122238,55,6980567,Bogotá
309,4108075,HVY086,07/08/2022,Leasing,133774106,,03/07/2022,7670674,61,15151894,Cúcuta
310,2595117,UZC222,04/10/2023,Credito,171098719,Premium,19/07/2023,3299368,65,4039608,Cali
311,5217323,SAZ844,18/05/2024,Leasing,133410644,,08/03/2024,9449181,45,6556264,Bogotá
312,8096383,RAU437,12/02/2023,Contado,57561509,,20/11/2022,6292738,29,29647617,Soacha
313,8650920,QKN845,18/11/2023,Leasing,108568851,,07/08/2023,5659590,60,30141521,Medellín
314,3806753,JDE890,19/04/2022,Leasing,61287250,,21/02/2022,3777775,40,18870942,Bogotá
315,5667429,OIN395,26/08/2022,Leasing,132573461,,24/05/2022,4228085,67,11449340,Medellín
316,6591542,RGA770,26/09/2022,Leasing,137819342,,08/06/2022,2771927,29,21272392,Medellín
317,4325210,PNN656,24/02/2023,Contado,132414626,,19/12/2022,6313185,39,9655294,Barranquilla
318,4219379,WGC746,14/01/2023,Leasing,122519348,,11/10/2022,9200524,52,14646286,Bogotá
319,6491885,OXA054,20/06/2022,Contado,106145973,,14/04/2022,8953783,28,12850807,Cali
320,7675374,YCO743,28/05/2024,Leasing,102894461,,02/03/2024,3702351,64,32124993,Cartagena
321,9185632,KFC457,11/07/2023,Contado,39614072,,08/04/2023,1925138,60,28804875,Soledad
322,9617711,RXV044,03/09/2024,Leasing,47385269,,16/06/2024,2754352,39,17008004,Bogotá
323,4488935,IJN725,16/08/2022,Contado,128799697,,02/05/2022,7275084,57,28605952,Bogotá
324,1298289,PAD604,10/04/2024,Credito,133904502,Premium,14/02/2024,2133263,50,12401108,Santa Marta
325,5212298,YBX157,18/11/2021,Leasing,74912680,,26/08/2021,8289374,44,2724429,Barranquilla
326,1673722,VVI394,20/09/2023,Leasing,117259527,,25/05/2023,2005073,58,21809461,Bogotá
327,5647639,NAI747,06/04/2023,Leasing,43848321,,20/01/2023,8601977,62,29824173,Barranquilla
328,6459882,ODY122,29/10/2023,Leasing,94460171,,03/09/2023,3266386,36,31009265,Bogotá
329,6587584,XCE817,09/06/2024,Contado,125949741,,23/03/2024,5118102,54,15814049,Bogotá
330,7077168,FPF361,26/10/2023,Contado,135507750,,13/09/2023,2220321,33,10592426,Bogotá
331,2417140,FVB054,11/12/2024,Credito,51311846,Preferencial,01/10/2024,2699052,57,10860757,Bogotá
332,3212976,GTJ841,08/01/2024,Leasing,184111019,,05/10/2023,4740625,29,18575141,Bogotá
333,8352893,MRE516,24/11/2024,Credito,20570467,Premium,21/08/2024,9286656,40,17780741,Cali
334,1378048,NMP616,23/09/2024,Credito,102633368,Preferencial,04/07/2024,7359773,46,4483845,Medellín
335,7372245,XLD482,13/05/2024,Contado,76143011,,02/03/2024,1754688,65,28058806,Medellín
336,1223328,IOH936,01/02/2023,Leasing,69381452,,16/12/2022,2152472,46,14840106,Barranquilla
337,1227372,UDB452,23/04/2021,Leasing,119394382,,23/03/2021,6066792,30,3192889,Medellín
338,5068126,GLG863,19/05/2021,Credito,73839400,General,11/02/2021,6498520,54,2419587,Cúcuta
339,7661398,YSX605,28/05/2024,Credito,38102655,General,13/03/2024,1321802,46,21504323,Bogotá
340,9663231,CLD102,06/07/2024,Contado,120298230,,31/03/2024,3706496,28,13749495,Medellín
341,8697749,PDR667,13/05/2021,Leasing,43909108,,27/01/2021,1574464,30,32445468,Cali
342,8518139,BNX739,14/02/2023,Leasing,147832953,,21/12/2022,2838472,34,18609852,Santa Marta
343,2060853,RUO564,28/08/2021,Credito,125105326,General,10/05/2021,1457271,36,32627623,Bogotá
344,2519581,XLP037,12/01/2022,Contado,63376497,,16/10/2021,4400171,57,6844956,Soacha
345,7675852,IBP410,19/05/2021,Leasing,71103450,,18/03/2021,8099029,48,19099807,Medellín
346,6052157,JIW939,17/08/2024,Contado,74653716,,27/05/2024,6231601,65,13462380,Bogotá
347,7190359,HCH496,08/05/2023,Leasing,78411462,,14/01/2023,3241465,47,16904617,Cartagena
348,9757664,BDJ078,21/12/2023,Contado,71525963,,10/11/2023,7009821,55,24991250,Cali
349,5470097,ALL106,15/02/2022,Contado,56553857,,05/11/2021,6467604,56,14432694,Bogotá
350,2667117,PFY238,21/06/2023,Credito,131412046,Preferencial,09/04/2023,7811240,27,32282770,Medellín
351,2147039,DDR698,02/01/2024,Contado,174715663,,27/10/2023,4983279,48,27957550,Cartagena
352,8587896,BCX885,22/08/2024,Contado,64827719,,08/07/2024,2309574,47,13728599,Bogotá
353,4749662,MXN813,05/10/2021,Contado,66206412,,05/08/2021,3085497,60,15033711,Bogotá
354,4425245,MSD140,14/12/2024,Leasing,70169232,,09/10/2024,9443228,66,14912370,Bogotá
355,6713363,JPH651,05/09/2024,Contado,119993681,,18/07/2024,1295550,51,15799117,Soledad
356,3357827,SFD699,04/05/2021,Leasing,80426744,,30/03/2021,3211122,49,6404151,Cartagena
357,8085205,GRV709,07/11/2024,Credito,129322991,General,16/08/2024,9928894,35,23068042,Villavicencio
358,7477110,PXV452,08/08/2024,Contado,70904040,,06/06/2024,7494801,49,14352578,Ibagué
359,2906253,DPK856,02/01/2021,Contado,95561162,,24/09/2020,8159011,50,32506942,Soacha
360,5191460,MYR767,05/03/2023,Contado,137895043,,21/11/2022,3651967,59,3600102,Bucaramanga
361,6345037,SGX180,21/06/2023,Contado,111620073,,30/04/2023,8833571,38,19365354,Bogotá
362,1680847,XQR131,06/10/2022,Leasing,88136290,,03/09/2022,2989294,29,9040713,Medellín
363,1924693,DTB608,01/05/2024,Credito,137411503,Preferencial,30/01/2024,1338115,66,18461665,Barranquilla
364,6049720,VZR968,18/10/2021,Leasing,81027523,,10/08/2021,7382424,32,7811684,Cartagena
365,1477146,DIA639,29/01/2022,Credito,104633850,General,15/10/2021,7717178,32,7074271,Cartagena
366,3930119,JMM161,07/06/2023,Credito,142225079,Premium,24/04/2023,7837178,62,22123727,Medellín
367,2810391,INS025,23/06/2021,Credito,139382812,Premium,09/03/2021,2258674,25,5486660,Medellín
368,9961661,WLI195,25/08/2022,Credito,65213323,General,13/06/2022,1198989,36,28225209,Bogotá
369,9209507,QBC320,30/04/2024,Credito,60332854,General,07/02/2024,5724214,29,3461394,Pereira
370,5053622,NJV728,19/12/2024,Contado,71321914,,11/10/2024,3563425,62,29612237,Barranquilla
371,3880473,TFN072,28/02/2024,Leasing,118350205,,11/11/2023,1669973,63,2762868,Cartagena
372,9594002,NSW939,04/10/2023,Credito,73353463,Premium,11/06/2023,4971154,64,9206036,Bogotá
373,5173366,VRO441,25/04/2022,Contado,36047220,,18/03/2022,1115931,43,20477643,Ibagué
374,2469847,OJO530,11/08/2024,Leasing,69169435,,03/06/2024,7531586,37,30086499,Medellín
375,2589115,ERG410,09/01/2022,Credito,81380643,Premium,15/09/2021,6083457,51,6515263,Medellín
376,3935224,DMX256,13/12/2021,Credito,46427305,Preferencial,23/09/2021,4844713,61,23857511,Villavicencio
377,9350092,NIP813,24/03/2023,Leasing,78335377,,30/12/2022,2096411,33,21281672,Medellín
378,9563032,WUL640,11/09/2023,Credito,55104097,Preferencial,27/06/2023,8454660,53,22316141,Bogotá
379,7058758,RTN325,01/06/2021,Credito,44895083,Preferencial,08/02/2021,4625771,67,21975146,Ibagué
380,2914459,ISR897,11/05/2021,Credito,121133183,General,18/03/2021,1925267,59,22969460,Bogotá
381,1374147,WSO564,31/05/2022,Credito,122265560,Premium,05/04/2022,8748970,49,31280900,Cúcuta
382,9495786,BYP475,14/01/2021,Contado,139204230,,28/11/2020,5031263,22,32933889,Bogotá
383,6579193,JYH580,06/03/2024,Leasing,41981290,,17/01/2024,1624078,30,16914364,Bogotá
384,9309427,WBI659,23/12/2022,Credito,87837897,Premium,09/11/2022,2676779,31,17935547,Medellín
385,3139798,VWS269,20/12/2021,Leasing,124175604,,28/09/2021,2400851,35,5062692,Cúcuta
386,1765439,RXS101,10/08/2024,Leasing,147900349,,28/06/2024,9544579,30,27051477,Soacha
387,1050736,AHK976,08/05/2022,Contado,38019090,,19/01/2022,6435638,25,20167443,Bogotá
388,8393852,QSR398,10/09/2023,Credito,131280821,General,08/06/2023,8621764,53,25530460,Medellín
389,4171415,EIB357,31/08/2023,Credito,56045791,Premium,28/05/2023,9498049,61,18607071,Cali
390,2850728,VRU163,07/05/2022,Credito,73270241,Preferencial,19/02/2022,5530950,30,14168673,Bogotá
391,6317794,QBA549,04/06/2024,Credito,166639563,Premium,17/04/2024,8776139,42,14566946,Barranquilla
392,1366678,EOC526,22/04/2021,Leasing,91131895,,21/02/2021,5002018,40,22850661,Barranquilla
393,7621719,SIL830,09/11/2023,Credito,104519389,General,16/09/2023,2394441,24,5956220,Barranquilla
394,7629075,HBD276,03/10/2023,Leasing,118777321,,17/07/2023,7125168,64,2657243,Soacha
395,3610589,DDO004,27/04/2021,Credito,138229438,Premium,02/03/2021,8011061,28,27660383,Cartagena
396,9612106,LOH645,15/08/2021,Credito,62922888,Preferencial,30/06/2021,6247051,39,12699984,Santa Marta
397,6317251,QPX858,09/05/2023,Leasing,84794396,,24/03/2023,5956373,55,18973225,Bogotá
398,7461169,IEZ693,23/10/2023,Credito,98986219,Premium,30/06/2023,2161357,63,32144951,Bogotá
399,3099087,MZH299,15/07/2023,Contado,44248091,,03/05/2023,7502843,65,18525646,Bogotá
400,8895215,VTJ147,23/09/2024,Contado,49323214,,27/07/2024,8730338,62,19682333,Soacha
401,6773831,FNH896,28/11/2023,Leasing,132361963,,23/09/2023,7437817,31,4153737,Bogotá
402,6965259,PYW174,29/08/2022,Leasing,143276847,,10/06/2022,7295149,51,16865715,Cartagena
403,4335724,WZV142,10/04/2023,Leasing,88933814,,16/02/2023,8432562,48,17866338,Bogotá
404,4906292,QBX071,14/10/2021,Leasing,130918573,,08/09/2021,9563435,66,31412076,Bogotá
405,6255218,SMY351,21/05/2024,Contado,91054369,,25/02/2024,8544475,58,16069098,Bogotá
406,1746826,OPO836,15/11/2023,Leasing,101135318,,27/09/2023,1499756,33,24891372,Cartagena
407,7287016,ZRJ865,19/11/2023,Leasing,74960545,,17/10/2023,2661038,50,25504837,Soacha
408,3041455,FFZ274,24/04/2023,Leasing,100549863,,05/01/2023,9140996,37,13241090,Bogotá
409,7750786,PIJ022,23/10/2023,Contado,121471459,,08/09/2023,4544826,55,16402260,Medellín
410,9934963,ZXJ168,22/05/2024,Contado,126041209,,12/04/2024,5816045,35,31296418,Bucaramanga
411,4417446,JMD714,28/04/2023,Contado,70678878,,07/01/2023,3837360,28,9482482,Bogotá
412,2692303,IZO383,18/02/2024,Credito,88124246,General,12/01/2024,8015727,51,9972870,Bogotá
413,4026969,YNE155,17/08/2022,Contado,109807313,,02/05/2022,2322415,37,30942093,Cartagena
414,3596769,HRL142,14/06/2022,Contado,136364504,,28/04/2022,4590506,48,29722204,Villavicencio
415,6970687,XHA110,04/12/2024,Credito,133878091,Preferencial,25/09/2024,7837106,53,9502645,Bogotá
416,1062080,NQY290,17/07/2021,Contado,140934098,,05/05/2021,9884244,36,26693330,Bogotá
417,6838327,XWJ927,13/03/2021,Leasing,107963262,,20/01/2021,2518471,53,25395719,Barranquilla
418,2098970,HFS153,05/09/2023,Credito,149593404,General,03/07/2023,5500884,62,26144670,Soacha
419,6687787,QBF710,08/12/2022,Credito,96572189,Premium,29/09/2022,5507412,51,9143737,Santa Marta
420,9658902,QPZ904,12/01/2021,Contado,89224975,,11/11/2020,9444337,39,15808084,Bogotá
421,2222346,HJM050,09/08/2023,Leasing,38829530,,03/06/2023,4486032,49,16405449,Medellín
422,2446224,GGV650,02/07/2021,Contado,61691622,,21/03/2021,8196276,27,32235106,Bogotá
423,1982124,GPI737,15/07/2023,Credito,119590176,Premium,09/04/2023,5649985,34,17779749,Cartagena
424,5521465,DVS867,03/12/2024,Leasing,71308562,,15/10/2024,9231617,43,27840397,Bogotá
425,6872970,LHQ490,18/09/2024,Contado,127611849,,26/06/2024,8867588,65,16474194,Medellín
426,5578342,AKF702,25/05/2022,Contado,42619180,,08/02/2022,8883844,58,24571470,Cartagena
427,6567878,HUE655,29/07/2024,Contado,127274569,,08/06/2024,2626959,46,26279420,Bogotá
428,7450143,HRL533,25/06/2022,Credito,102663305,Preferencial,28/02/2022,1341689,59,7348559,Bogotá
429,7065857,YUV600,24/04/2021,Credito,100997535,Premium,04/02/2021,9477521,34,27314074,Cartagena
430,5032975,CGL656,25/10/2021,Credito,27794821,Premium,24/08/2021,6920059,57,11425903,Pereira
431,1128699,GRY848,18/10/2023,Contado,79681305,,01/09/2023,2636660,40,10728002,Bogotá
432,8002599,YYF471,09/11/2023,Contado,97275446,,15/08/2023,9038223,43,5309626,Bogotá
433,9233718,IAZ015,05/11/2022,Contado,50636434,,04/09/2022,7930562,41,29871633,Barranquilla
434,1176147,BGL065,05/07/2021,Credito,47226672,General,04/04/2021,1799006,29,27539038,Cali
435,8085668,IND657,06/09/2022,Leasing,20532109,,20/07/2022,1753801,57,3488267,Medellín
436,9314030,LUP821,13/10/2024,Contado,99335338,,10/08/2024,9783046,62,15093979,Bogotá
437,1411379,IMU488,24/03/2024,Contado,65178869,,23/02/2024,3923365,53,25735240,Bogotá
438,7837696,WID398,03/04/2024,Credito,67499277,General,11/12/2023,8421101,35,7374405,Soledad
439,2196431,GUD907,16/01/2022,Contado,61119301,,15/12/2021,6812152,33,30773205,Bogotá
440,2390645,RXF525,20/07/2023,Leasing,133489576,,08/05/2023,5947547,37,14759112,Barranquilla
441,1831042,CNO775,27/04/2024,Leasing,83546977,,31/01/2024,7578075,61,16325537,Cali
442,2730487,DUH358,17/12/2021,Leasing,85483196,,09/09/2021,9124636,34,10267301,Bogotá
443,7773248,UTX364,30/12/2024,Credito,124282477,General,28/09/2024,8599713,57,7153487,Cali
444,7614618,ZDN309,19/07/2022,Leasing,78888780,,13/04/2022,1975949,38,17226373,Bogotá
445,3361269,OQW389,11/07/2022,Contado,71793202,,22/03/2022,6750625,26,22505300,Bogotá
446,4420279,NCR375,03/02/2021,Credito,105974972,General,02/12/2020,2113842,29,5930628,Barranquilla
447,2499449,QTT112,13/11/2021,Contado,51053684,,11/10/2021,4067335,65,20189056,Soacha
448,5469372,FOE902,12/06/2024,Contado,79065529,,02/05/2024,3987827,40,19433431,Medellín
449,6264107,HMB564,25/02/2024,Contado,78562230,,28/11/2023,7755672,50,30921798,Soacha
450,6317027,EFR026,25/01/2021,Contado,182189070,,31/10/2020,6766797,45,15352130,Bogotá
451,5989080,PGP554,23/01/2021,Contado,108100868,,19/12/2020,7735006,49,4404881,Cali
452,8630721,QJT789,05/01/2023,Leasing,116324612,,17/09/2022,7431564,51,26177930,Soacha
453,6511877,VAZ584,16/11/2022,Leasing,148580416,,13/09/2022,9664484,27,3686294,Bucaramanga
454,6745090,VDI871,09/10/2023,Contado,99631593,,05/07/2023,5893618,37,25001157,Medellín
455,7604763,LGI601,30/08/2023,Contado,86001909,,11/06/2023,6453741,35,16568921,Medellín
456,5070740,SLS211,07/01/2024,Contado,142972876,,27/09/2023,9363124,41,19312277,Cúcuta
457,5376082,IEX450,21/06/2024,Leasing,89815739,,09/03/2024,1716991,46,12573925,Cali
458,6164246,GTI593,16/12/2021,Credito,109568592,Premium,23/09/2021,6163284,50,31284084,Cali
459,3794802,WCE257,01/03/2022,Contado,78522520,,08/12/2021,6202644,26,32237742,Medellín
460,4070433,PGM364,19/02/2023,Leasing,158828795,,02/12/2022,5160153,63,12693167,Medellín
461,5229016,BHU613,21/06/2021,Credito,141927690,Premium,14/03/2021,3850671,28,29078075,Cali
462,6946683,CXB101,19/02/2023,Contado,145785399,,26/12/2022,4861420,33,21155839,Cartagena
463,2790252,STY587,03/06/2024,Contado,120644076,,27/03/2024,5758573,55,26328426,Cali
464,5930705,NGR097,08/01/2024,Leasing,116076121,,28/10/2023,1556595,40,24089565,Soledad
465,3675911,NRL402,08/01/2021,Credito,107145259,Premium,19/10/2020,5238548,44,2537239,Bogotá
466,1922546,YZE321,20/12/2022,Credito,128476654,General,28/10/2022,1422424,22,3792954,Bucaramanga
467,4542278,WUN714,23/05/2022,Contado,113654665,,13/03/2022,7775072,67,7049604,Cali
468,1972034,GXT271,09/01/2022,Leasing,84518082,,20/09/2021,2233586,32,27979341,Bogotá
469,5466761,QRX417,03/06/2023,Credito,80150082,Preferencial,27/03/2023,8322472,57,20137834,Barranquilla
470,6976925,DEF629,29/05/2023,Leasing,139225409,,27/02/2023,6502170,60,9711103,Bucaramanga
471,5192458,UER660,17/02/2022,Contado,149252052,,02/12/2021,8180507,38,8161087,Cartagena
472,2727852,DPV661,19/09/2023,Contado,47237553,,16/07/2023,5718973,27,15601911,Soacha
473,2830305,TMK798,31/01/2024,Credito,55446743,Premium,12/11/2023,6480664,50,3556852,Barranquilla
474,9741187,VYD226,08/02/2023,Credito,97824973,Premium,18/10/2022,8953658,39,18972837,Bogotá
475,8165426,TCH445,27/11/2023,Leasing,105932438,,03/10/2023,9909402,26,23377675,Bucaramanga
476,6614841,KDJ744,11/07/2023,Credito,118495669,Preferencial,23/05/2023,9062632,24,9449530,Cali
477,5032914,QUO626,30/04/2021,Contado,107120838,,19/01/2021,6159790,39,20142606,Soacha
478,1093265,LSY808,03/09/2023,Credito,88938586,General,27/07/2023,8538907,22,23683886,Bogotá
479,2501713,YJB303,04/05/2021,Leasing,134198669,,03/04/2021,8053926,51,16471373,Soacha
480,7771515,MNQ043,14/03/2022,Credito,130336108,Premium,14/02/2022,4099517,49,18672053,Soacha
481,2246510,UTQ127,17/10/2024,Leasing,106128119,,30/07/2024,2212752,27,32052648,Cali
482,1442932,TXE266,11/03/2021,Credito,65857469,Preferencial,27/01/2021,9604221,47,16319472,Cartagena
483,5882005,UDB125,06/11/2023,Credito,108681862,Premium,25/09/2023,1340763,31,16892803,Cartagena
484,7703227,LEE852,08/01/2023,Leasing,116150194,,24/09/2022,4750455,26,17066210,Cali
485,4721768,BUE180,16/08/2021,Leasing,130821278,,28/04/2021,2276170,54,4743149,Medellín
486,8331108,FKR523,21/02/2023,Contado,60695886,,03/12/2022,3791948,57,17190800,Medellín
487,5319792,YOJ931,14/03/2022,Credito,149089596,Preferencial,07/01/2022,9397781,28,9539530,Barranquilla
488,6624325,VFC186,01/03/2024,Contado,146311753,,27/12/2023,5878987,35,21173759,Barranquilla
489,2661753,LLX130,03/07/2021,Credito,114923268,Premium,20/04/2021,8942982,43,21555585,Soacha
490,3222786,TRJ679,08/03/2023,Contado,114155792,,12/12/2022,3538392,48,29057340,Bogotá
491,8401104,SKL520,08/08/2023,Leasing,99693088,,30/06/2023,9666183,46,28071874,Cartagena
492,9179886,EAC377,04/01/2022,Leasing,98282832,,25/09/2021,4104043,31,16626322,Cali
493,3067745,NDY750,08/05/2024,Credito,105172825,Preferencial,10/02/2024,8458883,46,16192083,Medellín
